"studyid","rltv_mo","errorcode","errormessage","process","premiseid","studypoint","updated_dt","process_run_date","job_run_id"
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (1459.0 kwh) is outside the 10.0% threshold when compared to billed usage (1112.0 kwh).,Interval Data Quality,70274649,"214.0",2025-08-25 18:56:03.859,20250825,ALR-manual__2025-08-25T19:01:12+00:00
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (2093.0 kwh) is outside the 10.0% threshold when compared to billed usage (1799.0 kwh).,Interval Data Quality,70278954,"208.0",2025-08-25 18:56:03.859,20250825,ALR-manual__2025-08-25T19:01:12+00:00
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (1338.8 kwh) is outside the 10.0% threshold when compared to billed usage (6.0 kwh).,Interval Data Quality,70490078,"453.0",2025-08-25 18:56:03.859,20250825,ALR-manual__2025-08-25T19:01:12+00:00
FPLC-RS44NET9,202508,DIFFBILLCOMP,Interval cut (1424.73 kwh) is outside the 10.0% threshold when compared to billed usage (829.0 kwh).,Interval Data Quality,70504044,"47663.0",2025-08-26 18:40:00.672,20250826,ALR-manual__2025-08-26T19:31:05.156307+00:00
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (1424.73 kwh) is outside the 10.0% threshold when compared to billed usage (829.0 kwh).,Interval Data Quality,70504044,"425.0",2025-08-26 18:40:00.672,20250826,ALR-manual__2025-08-26T19:31:05.156307+00:00
FPLC-RS44NET2,202508,DIFFBILLCOMP,Interval cut (1801.54 kwh) is outside the 10.0% threshold when compared to billed usage (829.0 kwh).,Interval Data Quality,70504044,"47663.0",2025-08-26 18:40:00.672,20250826,ALR-manual__2025-08-26T19:31:05.156307+00:00
FPLC-RS44NET4,202508,DIFFBILLCOMP,Interval cut (376.81 kwh) is outside the 10.0% threshold when compared to billed usage (829.0 kwh).,Interval Data Quality,70504044,"47663.0",2025-08-26 18:40:00.672,20250826,ALR-manual__2025-08-26T19:31:05.156307+00:00
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (2825.0 kwh) is outside the 10.0% threshold when compared to billed usage (1703.0 kwh).,Interval Data Quality,70065960,"250.0",2025-08-29 14:44:58.431,20250829,ALR-scheduled__2025-08-28T13:30:00+00:00
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (2148.0 kwh) is outside the 10.0% threshold when compared to billed usage (1923.0 kwh).,Interval Data Quality,70154475,"251.0",2025-08-29 14:44:58.431,20250829,ALR-scheduled__2025-08-28T13:30:00+00:00
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (4088.0 kwh) is outside the 10.0% threshold when compared to billed usage (3458.0 kwh).,Interval Data Quality,70172234,"266.0",2025-08-29 14:44:58.431,20250829,ALR-scheduled__2025-08-28T13:30:00+00:00
FPLC-RSEV,202508,DIFFBILLCOMP,Interval cut (2710.0 kwh) is outside the 10.0% threshold when compared to billed usage (2091.0 kwh).,Interval Data Quality,70462664,"559.0",2025-08-29 14:44:58.431,20250829,ALR-scheduled__2025-08-28T13:30:00+00:00
FPLC-RSEV,202510,PREMISE,"Premise data change: channels changed from [1, 1000] to [1.0].",Master Data,70127172,"307.0",2025-10-31 04:39:00.539,20251031,ALR-scheduled__2025-10-30T08:00:00+00:00
FPLC-RSEV,202509,PREMISE,"Premise data change: channels changed from [1, 1000] to [1.0].",Master Data,70127172,"307.0",2025-10-31 04:39:00.539,20251031,ALR-scheduled__2025-10-30T08:00:00+00:00
FPLC-RSEV,202510,PREMISE,"Premise data change: channels changed from [1] to [1.0, 1000.0].",Master Data,70650219,"574.0",2025-10-31 04:39:00.539,20251031,ALR-scheduled__2025-10-30T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1300.0 kwh) is outside the 10.0% threshold when compared to billed usage (992.0 kwh).,Interval Data Quality,70053071,"422.0",2025-11-01 04:38:55.043,20251101,ALR-scheduled__2025-10-31T08:00:00+00:00
FPLC-RS44NET9,202510,DIFFBILLCOMP,Interval cut (1428.9 kwh) is outside the 10.0% threshold when compared to billed usage (1014.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-11-01 04:38:55.043,20251101,ALR-scheduled__2025-10-31T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1428.9 kwh) is outside the 10.0% threshold when compared to billed usage (1014.0 kwh).,Interval Data Quality,70281751,"265.0",2025-11-01 04:38:55.043,20251101,ALR-scheduled__2025-10-31T08:00:00+00:00
FPLC-RSEV,202508,PREMISE,"Premise data change: channels changed from [1] to [1.0, 1000.0].",Master Data,70013123,"233.0",2025-08-29 14:44:58.431,20250829,ALR-scheduled__2025-08-28T13:30:00+00:00
FPLC-RS44NET2,202510,DIFFBILLCOMP,Interval cut (1858.76 kwh) is outside the 10.0% threshold when compared to billed usage (1014.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-11-01 04:38:55.043,20251101,ALR-scheduled__2025-10-31T08:00:00+00:00
FPLC-RS44NET4,202510,DIFFBILLCOMP,Interval cut (429.86 kwh) is outside the 10.0% threshold when compared to billed usage (1014.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-11-01 04:38:55.043,20251101,ALR-scheduled__2025-10-31T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1242.69 kwh) is outside the 10.0% threshold when compared to billed usage (186.0 kwh).,Interval Data Quality,70490078,"453.0",2025-11-04 03:40:27.596,20251104,ALR-scheduled__2025-11-03T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2113.0 kwh) is outside the 10.0% threshold when compared to billed usage (1837.0 kwh).,Interval Data Quality,70002132,"555.0",2025-11-05 03:43:48.237,20251105,ALR-scheduled__2025-11-04T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2221.0 kwh) is outside the 10.0% threshold when compared to billed usage (1878.0 kwh).,Interval Data Quality,70023774,"575.0",2025-11-05 03:43:48.237,20251105,ALR-scheduled__2025-11-04T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2367.0 kwh) is outside the 10.0% threshold when compared to billed usage (1811.0 kwh).,Interval Data Quality,70530764,"243.0",2025-11-05 03:43:48.237,20251105,ALR-scheduled__2025-11-04T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2312.0 kwh) is outside the 10.0% threshold when compared to billed usage (2038.0 kwh).,Interval Data Quality,70079357,"372.0",2025-11-06 03:45:29.716,20251106,ALR-scheduled__2025-11-05T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1347.87 kwh) is outside the 10.0% threshold when compared to billed usage (905.0 kwh).,Interval Data Quality,70648386,"574.0",2025-11-06 03:45:29.716,20251106,ALR-scheduled__2025-11-05T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1844.0 kwh) is outside the 10.0% threshold when compared to billed usage (1332.0 kwh).,Interval Data Quality,70018169,"573.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1966.0 kwh) is outside the 10.0% threshold when compared to billed usage (1666.0 kwh).,Interval Data Quality,70033295,"288.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1908.0 kwh) is outside the 10.0% threshold when compared to billed usage (675.0 kwh).,Interval Data Quality,70044910,"609.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET9,202510,DIFFBILLCOMP,Interval cut (1123.47 kwh) is outside the 10.0% threshold when compared to billed usage (480.0 kwh).,Interval Data Quality,70108228,"40010.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1123.47 kwh) is outside the 10.0% threshold when compared to billed usage (480.0 kwh).,Interval Data Quality,70108228,"222.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1674.28 kwh) is outside the 10.0% threshold when compared to billed usage (1143.0 kwh).,Interval Data Quality,70161092,"213.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1265.0 kwh) is outside the 10.0% threshold when compared to billed usage (573.0 kwh).,Interval Data Quality,70297004,"441.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2206.21 kwh) is outside the 10.0% threshold when compared to billed usage (1209.0 kwh).,Interval Data Quality,70410467,"961.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET9,202510,DIFFBILLCOMP,Interval cut (868.04 kwh) is outside the 10.0% threshold when compared to billed usage (221.0 kwh).,Interval Data Quality,70646976,"78503.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (868.04 kwh) is outside the 10.0% threshold when compared to billed usage (221.0 kwh).,Interval Data Quality,70646976,"440.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET2,202510,DIFFBILLCOMP,Interval cut (1769.06 kwh) is outside the 10.0% threshold when compared to billed usage (480.0 kwh).,Interval Data Quality,70108228,"40010.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET4,202510,DIFFBILLCOMP,Interval cut (645.58 kwh) is outside the 10.0% threshold when compared to billed usage (480.0 kwh).,Interval Data Quality,70108228,"40010.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET9,202510,DIFFBILLCOMP,Interval cut (647.57 kwh) is outside the 10.0% threshold when compared to billed usage (301.0 kwh).,Interval Data Quality,70235805,"66368.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (647.57 kwh) is outside the 10.0% threshold when compared to billed usage (301.0 kwh).,Interval Data Quality,70235805,"246.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RS44NET2,202510,DIFFBILLCOMP,Interval cut (1115.44 kwh) is outside the 10.0% threshold when compared to billed usage (301.0 kwh).,Interval Data Quality,70235805,"66368.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RS44NET4,202510,DIFFBILLCOMP,Interval cut (467.87 kwh) is outside the 10.0% threshold when compared to billed usage (301.0 kwh).,Interval Data Quality,70235805,"66368.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RS44NET2,202510,DIFFBILLCOMP,Interval cut (2347.93 kwh) is outside the 10.0% threshold when compared to billed usage (221.0 kwh).,Interval Data Quality,70646976,"78503.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET4,202510,DIFFBILLCOMP,Interval cut (1479.89 kwh) is outside the 10.0% threshold when compared to billed usage (221.0 kwh).,Interval Data Quality,70646976,"78503.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET9,202510,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70148257,"71581.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70148257,"287.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET2,202510,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70148257,"71581.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET4,202510,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70148257,"71581.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,AUMONTH,"Only 6 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70669597,"2281.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS1EV,202510,AUMONTH,"Only 6 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70669597,"9074.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RSEV,202510,PREMISE,"Premise data change: channels changed from [1] to [1.0, 1000.0].",Master Data,70669597,"2281.0",2025-11-08 03:41:24.016,20251108,ALR-scheduled__2025-11-07T08:00:00+00:00
FPLC-RS44NET2,202511,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RS44NET4,202511,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70622019,"74632.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1533.0 kwh) is outside the 10.0% threshold when compared to billed usage (1126.0 kwh).,Interval Data Quality,70124001,"361.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RS44NET9,202511,DIFFBILLCOMP,Interval cut (2725.15 kwh) is outside the 10.0% threshold when compared to billed usage (2029.0 kwh).,Interval Data Quality,70336847,"72621.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (2725.15 kwh) is outside the 10.0% threshold when compared to billed usage (2029.0 kwh).,Interval Data Quality,70336847,"330.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2308.0 kwh) is outside the 10.0% threshold when compared to billed usage (2085.0 kwh).,Interval Data Quality,70511895,"268.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1570.15 kwh) is outside the 10.0% threshold when compared to billed usage (945.0 kwh).,Interval Data Quality,70577611,"452.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2496.27 kwh) is outside the 10.0% threshold when compared to billed usage (1990.0 kwh).,Interval Data Quality,70597182,"586.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1365.78 kwh) is outside the 10.0% threshold when compared to billed usage (1033.0 kwh).,Interval Data Quality,70602615,"216.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RS44NET9,202511,DIFFBILLCOMP,Interval cut (1874.64 kwh) is outside the 10.0% threshold when compared to billed usage (516.0 kwh).,Interval Data Quality,70626774,"72840.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (1874.64 kwh) is outside the 10.0% threshold when compared to billed usage (516.0 kwh).,Interval Data Quality,70626774,"808.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (1253.1 kwh) is outside the 10.0% threshold when compared to billed usage (767.0 kwh).,Interval Data Quality,70633535,"267.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (1659.35 kwh) is outside the 10.0% threshold when compared to billed usage (725.0 kwh).,Interval Data Quality,70651418,"508.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RS44NET9,202511,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RS44NET2,202511,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RS44NET4,202511,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2025-11-09 04:13:15.354,20251109,ALR-scheduled__2025-11-08T08:00:00+00:00
FPLC-RS44NET2,202511,DIFFBILLCOMP,Interval cut (3052.32 kwh) is outside the 10.0% threshold when compared to billed usage (2029.0 kwh).,Interval Data Quality,70336847,"72621.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RS44NET4,202511,DIFFBILLCOMP,Interval cut (327.17 kwh) is outside the 10.0% threshold when compared to billed usage (2029.0 kwh).,Interval Data Quality,70336847,"72621.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RS44NET2,202511,DIFFBILLCOMP,Interval cut (2718.33 kwh) is outside the 10.0% threshold when compared to billed usage (516.0 kwh).,Interval Data Quality,70626774,"72840.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RS44NET4,202511,DIFFBILLCOMP,Interval cut (843.68 kwh) is outside the 10.0% threshold when compared to billed usage (516.0 kwh).,Interval Data Quality,70626774,"72840.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (2148.59 kwh) is outside the 10.0% threshold when compared to billed usage (1588.0 kwh).,Interval Data Quality,70607810,"1476.0",2025-11-12 03:38:56.511,20251112,ALR-scheduled__2025-11-11T08:00:00+00:00
FPLC-RSEV,202510,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70576603,"587.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202511,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70664193,"1529.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RS1EV,202511,AUMONTH,"Only 11 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70664193,"8790.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202510,PREMISE,"Premise data change: channels changed from [1, 1000] to [1.0].",Master Data,70477799,"1474.0",2025-11-11 03:38:12.205,20251111,ALR-scheduled__2025-11-10T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (1636.0 kwh) is outside the 10.0% threshold when compared to billed usage (907.0 kwh).,Interval Data Quality,70042144,"331.0",2025-11-13 03:38:54.372,20251113,ALR-scheduled__2025-11-12T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (1678.0 kwh) is outside the 10.0% threshold when compared to billed usage (1145.0 kwh).,Interval Data Quality,70120341,"463.0",2025-11-13 03:38:54.372,20251113,ALR-scheduled__2025-11-12T08:00:00+00:00
FPLC-RS44NET9,202511,DIFFBILLCOMP,Interval cut (1692.3 kwh) is outside the 10.0% threshold when compared to billed usage (218.0 kwh).,Interval Data Quality,70158196,"70150.0",2025-11-13 03:38:54.372,20251113,ALR-scheduled__2025-11-12T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (1692.3 kwh) is outside the 10.0% threshold when compared to billed usage (218.0 kwh).,Interval Data Quality,70158196,"433.0",2025-11-13 03:38:54.372,20251113,ALR-scheduled__2025-11-12T08:00:00+00:00
FPLC-RSEV,202511,DIFFBILLCOMP,Interval cut (1373.95 kwh) is outside the 10.0% threshold when compared to billed usage (1101.0 kwh).,Interval Data Quality,70321632,"218.0",2025-11-13 03:38:54.372,20251113,ALR-scheduled__2025-11-12T08:00:00+00:00
